,Actif_1,Actif_2,Actif_3,Actif_4,Actif_5
13058,16,60,8,16,0
13059,16,60,12,0,12
13060,16,60,12,4,8
13061,16,60,12,8,4
13062,16,60,12,12,0
13063,16,60,16,0,8
13064,16,60,16,4,4
13065,16,60,16,8,0
13066,16,60,20,0,4
13067,16,60,20,4,0
13068,16,60,24,0,0
13069,16,64,0,0,20
13070,16,64,0,4,16
13071,16,64,0,8,12
13072,16,64,0,12,8
13073,16,64,0,16,4
13074,16,64,0,20,0
13075,16,64,4,0,16
13076,16,64,4,4,12
13077,16,64,4,8,8
13078,16,64,4,12,4
13079,16,64,4,16,0
13080,16,64,8,0,12
13081,16,64,8,4,8
13082,16,64,8,8,4
13083,16,64,8,12,0
13084,16,64,12,0,8
13085,16,64,12,4,4
13086,16,64,12,8,0
13087,16,64,16,0,4
13088,16,64,16,4,0
13089,16,64,20,0,0
13090,16,68,0,0,16
13091,16,68,0,4,12
13092,16,68,0,8,8
13093,16,68,0,12,4
13094,16,68,0,16,0
13095,16,68,4,0,12
13096,16,68,4,4,8
13097,16,68,4,8,4
13098,16,68,4,12,0
13099,16,68,8,0,8
13100,16,68,8,4,4
13101,16,68,8,8,0
13102,16,68,12,0,4
13103,16,68,12,4,0
13104,16,68,16,0,0
13105,16,72,0,0,12
13106,16,72,0,4,8
13107,16,72,0,8,4
13108,16,72,0,12,0
13109,16,72,4,0,8
13110,16,72,4,4,4
13111,16,72,4,8,0
13112,16,72,8,0,4
13113,16,72,8,4,0
13114,16,72,12,0,0
13115,16,76,0,0,8
13116,16,76,0,4,4
13117,16,76,0,8,0
13118,16,76,4,0,4
13119,16,76,4,4,0
13120,16,76,8,0,0
13121,16,80,0,0,4
13122,16,80,0,4,0
13123,16,80,4,0,0
13124,16,84,0,0,0
13125,20,0,0,0,80
13126,20,0,0,4,76
13127,20,0,0,8,72
13128,20,0,0,12,68
13129,20,0,0,16,64
13130,20,0,0,20,60
13131,20,0,0,24,56
13132,20,0,0,28,52
13133,20,0,0,32,48
13134,20,0,0,36,44
13135,20,0,0,40,40
13136,20,0,0,44,36
13137,20,0,0,48,32
13138,20,0,0,52,28
13139,20,0,0,56,24
13140,20,0,0,60,20
13141,20,0,0,64,16
13142,20,0,0,68,12
13143,20,0,0,72,8
13144,20,0,0,76,4
13145,20,0,0,80,0
13146,20,0,4,0,76
13147,20,0,4,4,72
13148,20,0,4,8,68
13149,20,0,4,12,64
13150,20,0,4,16,60
13151,20,0,4,20,56
13152,20,0,4,24,52
13153,20,0,4,28,48
13154,20,0,4,32,44
13155,20,0,4,36,40
13156,20,0,4,40,36
13157,20,0,4,44,32
13158,20,0,4,48,28
13159,20,0,4,52,24
13160,20,0,4,56,20
13161,20,0,4,60,16
13162,20,0,4,64,12
13163,20,0,4,68,8
13164,20,0,4,72,4
13165,20,0,4,76,0
13166,20,0,8,0,72
13167,20,0,8,4,68
13168,20,0,8,8,64
13169,20,0,8,12,60
13170,20,0,8,16,56
13171,20,0,8,20,52
13172,20,0,8,24,48
13173,20,0,8,28,44
13174,20,0,8,32,40
13175,20,0,8,36,36
13176,20,0,8,40,32
13177,20,0,8,44,28
13178,20,0,8,48,24
13179,20,0,8,52,20
13180,20,0,8,56,16
13181,20,0,8,60,12
13182,20,0,8,64,8
13183,20,0,8,68,4
13184,20,0,8,72,0
13185,20,0,12,0,68
13186,20,0,12,4,64
13187,20,0,12,8,60
13188,20,0,12,12,56
13189,20,0,12,16,52
13190,20,0,12,20,48
13191,20,0,12,24,44
13192,20,0,12,28,40
13193,20,0,12,32,36
13194,20,0,12,36,32
13195,20,0,12,40,28
13196,20,0,12,44,24
13197,20,0,12,48,20
13198,20,0,12,52,16
13199,20,0,12,56,12
13200,20,0,12,60,8
13201,20,0,12,64,4
13202,20,0,12,68,0
13203,20,0,16,0,64
13204,20,0,16,4,60
13205,20,0,16,8,56
13206,20,0,16,12,52
13207,20,0,16,16,48
13208,20,0,16,20,44
13209,20,0,16,24,40
13210,20,0,16,28,36
13211,20,0,16,32,32
13212,20,0,16,36,28
13213,20,0,16,40,24
13214,20,0,16,44,20
13215,20,0,16,48,16
13216,20,0,16,52,12
13217,20,0,16,56,8
13218,20,0,16,60,4
13219,20,0,16,64,0
13220,20,0,20,0,60
13221,20,0,20,4,56
13222,20,0,20,8,52
13223,20,0,20,12,48
13224,20,0,20,16,44
13225,20,0,20,20,40
13226,20,0,20,24,36
13227,20,0,20,28,32
13228,20,0,20,32,28
13229,20,0,20,36,24
13230,20,0,20,40,20
13231,20,0,20,44,16
13232,20,0,20,48,12
13233,20,0,20,52,8
13234,20,0,20,56,4
13235,20,0,20,60,0
13236,20,0,24,0,56
13237,20,0,24,4,52
13238,20,0,24,8,48
13239,20,0,24,12,44
13240,20,0,24,16,40
13241,20,0,24,20,36
13242,20,0,24,24,32
13243,20,0,24,28,28
13244,20,0,24,32,24
13245,20,0,24,36,20
13246,20,0,24,40,16
13247,20,0,24,44,12
13248,20,0,24,48,8
13249,20,0,24,52,4
13250,20,0,24,56,0
13251,20,0,28,0,52
13252,20,0,28,4,48
13253,20,0,28,8,44
13254,20,0,28,12,40
13255,20,0,28,16,36
13256,20,0,28,20,32
13257,20,0,28,24,28
13258,20,0,28,28,24
13259,20,0,28,32,20
13260,20,0,28,36,16
13261,20,0,28,40,12
13262,20,0,28,44,8
13263,20,0,28,48,4
13264,20,0,28,52,0
13265,20,0,32,0,48
13266,20,0,32,4,44
13267,20,0,32,8,40
13268,20,0,32,12,36
13269,20,0,32,16,32
13270,20,0,32,20,28
13271,20,0,32,24,24
13272,20,0,32,28,20
13273,20,0,32,32,16
13274,20,0,32,36,12
13275,20,0,32,40,8
13276,20,0,32,44,4
13277,20,0,32,48,0
13278,20,0,36,0,44
13279,20,0,36,4,40
13280,20,0,36,8,36
13281,20,0,36,12,32
13282,20,0,36,16,28
13283,20,0,36,20,24
13284,20,0,36,24,20
13285,20,0,36,28,16
13286,20,0,36,32,12
13287,20,0,36,36,8
13288,20,0,36,40,4
13289,20,0,36,44,0
13290,20,0,40,0,40
13291,20,0,40,4,36
13292,20,0,40,8,32
13293,20,0,40,12,28
13294,20,0,40,16,24
13295,20,0,40,20,20
13296,20,0,40,24,16
13297,20,0,40,28,12
13298,20,0,40,32,8
13299,20,0,40,36,4
13300,20,0,40,40,0
13301,20,0,44,0,36
13302,20,0,44,4,32
13303,20,0,44,8,28
13304,20,0,44,12,24
13305,20,0,44,16,20
13306,20,0,44,20,16
13307,20,0,44,24,12
13308,20,0,44,28,8
13309,20,0,44,32,4
13310,20,0,44,36,0
13311,20,0,48,0,32
13312,20,0,48,4,28
13313,20,0,48,8,24
13314,20,0,48,12,20
13315,20,0,48,16,16
13316,20,0,48,20,12
13317,20,0,48,24,8
13318,20,0,48,28,4
13319,20,0,48,32,0
13320,20,0,52,0,28
13321,20,0,52,4,24
13322,20,0,52,8,20
13323,20,0,52,12,16
13324,20,0,52,16,12
13325,20,0,52,20,8
13326,20,0,52,24,4
13327,20,0,52,28,0
13328,20,0,56,0,24
13329,20,0,56,4,20
13330,20,0,56,8,16
13331,20,0,56,12,12
13332,20,0,56,16,8
13333,20,0,56,20,4
13334,20,0,56,24,0
13335,20,0,60,0,20
13336,20,0,60,4,16
13337,20,0,60,8,12
13338,20,0,60,12,8
13339,20,0,60,16,4
13340,20,0,60,20,0
13341,20,0,64,0,16
13342,20,0,64,4,12
13343,20,0,64,8,8
13344,20,0,64,12,4
13345,20,0,64,16,0
13346,20,0,68,0,12
13347,20,0,68,4,8
13348,20,0,68,8,4
13349,20,0,68,12,0
13350,20,0,72,0,8
13351,20,0,72,4,4
13352,20,0,72,8,0
13353,20,0,76,0,4
13354,20,0,76,4,0
13355,20,0,80,0,0
13356,20,4,0,0,76
13357,20,4,0,4,72
13358,20,4,0,8,68
13359,20,4,0,12,64
13360,20,4,0,16,60
13361,20,4,0,20,56
13362,20,4,0,24,52
13363,20,4,0,28,48
13364,20,4,0,32,44
13365,20,4,0,36,40
13366,20,4,0,40,36
13367,20,4,0,44,32
13368,20,4,0,48,28
13369,20,4,0,52,24
13370,20,4,0,56,20
13371,20,4,0,60,16
13372,20,4,0,64,12
13373,20,4,0,68,8
13374,20,4,0,72,4
13375,20,4,0,76,0
13376,20,4,4,0,72
13377,20,4,4,4,68
13378,20,4,4,8,64
13379,20,4,4,12,60
13380,20,4,4,16,56
13381,20,4,4,20,52
13382,20,4,4,24,48
13383,20,4,4,28,44
13384,20,4,4,32,40
13385,20,4,4,36,36
13386,20,4,4,40,32
13387,20,4,4,44,28
13388,20,4,4,48,24
13389,20,4,4,52,20
13390,20,4,4,56,16
13391,20,4,4,60,12
13392,20,4,4,64,8
13393,20,4,4,68,4
13394,20,4,4,72,0
13395,20,4,8,0,68
13396,20,4,8,4,64
13397,20,4,8,8,60
13398,20,4,8,12,56
13399,20,4,8,16,52
13400,20,4,8,20,48
13401,20,4,8,24,44
13402,20,4,8,28,40
13403,20,4,8,32,36
13404,20,4,8,36,32
13405,20,4,8,40,28
13406,20,4,8,44,24
13407,20,4,8,48,20
13408,20,4,8,52,16
13409,20,4,8,56,12
13410,20,4,8,60,8
13411,20,4,8,64,4
13412,20,4,8,68,0
13413,20,4,12,0,64
13414,20,4,12,4,60
13415,20,4,12,8,56
13416,20,4,12,12,52
13417,20,4,12,16,48
13418,20,4,12,20,44
13419,20,4,12,24,40
13420,20,4,12,28,36
13421,20,4,12,32,32
13422,20,4,12,36,28
13423,20,4,12,40,24
13424,20,4,12,44,20
13425,20,4,12,48,16
13426,20,4,12,52,12
13427,20,4,12,56,8
13428,20,4,12,60,4
13429,20,4,12,64,0
13430,20,4,16,0,60
13431,20,4,16,4,56
13432,20,4,16,8,52
13433,20,4,16,12,48
13434,20,4,16,16,44
13435,20,4,16,20,40
13436,20,4,16,24,36
13437,20,4,16,28,32
13438,20,4,16,32,28
13439,20,4,16,36,24
13440,20,4,16,40,20
13441,20,4,16,44,16
13442,20,4,16,48,12
13443,20,4,16,52,8
13444,20,4,16,56,4
13445,20,4,16,60,0
13446,20,4,20,0,56
13447,20,4,20,4,52
13448,20,4,20,8,48
13449,20,4,20,12,44
13450,20,4,20,16,40
13451,20,4,20,20,36
13452,20,4,20,24,32
13453,20,4,20,28,28
13454,20,4,20,32,24
13455,20,4,20,36,20
13456,20,4,20,40,16
13457,20,4,20,44,12
13458,20,4,20,48,8
13459,20,4,20,52,4
13460,20,4,20,56,0
13461,20,4,24,0,52
13462,20,4,24,4,48
13463,20,4,24,8,44
13464,20,4,24,12,40
13465,20,4,24,16,36
13466,20,4,24,20,32
13467,20,4,24,24,28
13468,20,4,24,28,24
13469,20,4,24,32,20
13470,20,4,24,36,16
13471,20,4,24,40,12
13472,20,4,24,44,8
13473,20,4,24,48,4
13474,20,4,24,52,0
13475,20,4,28,0,48
13476,20,4,28,4,44
13477,20,4,28,8,40
13478,20,4,28,12,36
13479,20,4,28,16,32
13480,20,4,28,20,28
13481,20,4,28,24,24
13482,20,4,28,28,20
13483,20,4,28,32,16
13484,20,4,28,36,12
13485,20,4,28,40,8
13486,20,4,28,44,4
13487,20,4,28,48,0
13488,20,4,32,0,44
13489,20,4,32,4,40
13490,20,4,32,8,36
13491,20,4,32,12,32
13492,20,4,32,16,28
13493,20,4,32,20,24
13494,20,4,32,24,20
13495,20,4,32,28,16
13496,20,4,32,32,12
13497,20,4,32,36,8
13498,20,4,32,40,4
13499,20,4,32,44,0
13500,20,4,36,0,40
13501,20,4,36,4,36
13502,20,4,36,8,32
13503,20,4,36,12,28
13504,20,4,36,16,24
13505,20,4,36,20,20
13506,20,4,36,24,16
13507,20,4,36,28,12
13508,20,4,36,32,8
13509,20,4,36,36,4
13510,20,4,36,40,0
13511,20,4,40,0,36
13512,20,4,40,4,32
13513,20,4,40,8,28
13514,20,4,40,12,24
13515,20,4,40,16,20
13516,20,4,40,20,16
13517,20,4,40,24,12
13518,20,4,40,28,8
13519,20,4,40,32,4
13520,20,4,40,36,0
13521,20,4,44,0,32
13522,20,4,44,4,28
13523,20,4,44,8,24
13524,20,4,44,12,20
13525,20,4,44,16,16
13526,20,4,44,20,12
13527,20,4,44,24,8
13528,20,4,44,28,4
13529,20,4,44,32,0
13530,20,4,48,0,28
13531,20,4,48,4,24
13532,20,4,48,8,20
13533,20,4,48,12,16
13534,20,4,48,16,12
13535,20,4,48,20,8
13536,20,4,48,24,4
13537,20,4,48,28,0
13538,20,4,52,0,24
13539,20,4,52,4,20
13540,20,4,52,8,16
13541,20,4,52,12,12
13542,20,4,52,16,8
13543,20,4,52,20,4
13544,20,4,52,24,0
13545,20,4,56,0,20
13546,20,4,56,4,16
13547,20,4,56,8,12
13548,20,4,56,12,8
13549,20,4,56,16,4
13550,20,4,56,20,0
13551,20,4,60,0,16
13552,20,4,60,4,12
13553,20,4,60,8,8
13554,20,4,60,12,4
13555,20,4,60,16,0
13556,20,4,64,0,12
13557,20,4,64,4,8
13558,20,4,64,8,4
13559,20,4,64,12,0
13560,20,4,68,0,8
13561,20,4,68,4,4
13562,20,4,68,8,0
13563,20,4,72,0,4
13564,20,4,72,4,0
13565,20,4,76,0,0
13566,20,8,0,0,72
13567,20,8,0,4,68
13568,20,8,0,8,64
13569,20,8,0,12,60
13570,20,8,0,16,56
13571,20,8,0,20,52
13572,20,8,0,24,48
13573,20,8,0,28,44
13574,20,8,0,32,40
13575,20,8,0,36,36
13576,20,8,0,40,32
13577,20,8,0,44,28
13578,20,8,0,48,24
13579,20,8,0,52,20
13580,20,8,0,56,16
13581,20,8,0,60,12
13582,20,8,0,64,8
13583,20,8,0,68,4
13584,20,8,0,72,0
13585,20,8,4,0,68
13586,20,8,4,4,64
13587,20,8,4,8,60
13588,20,8,4,12,56
13589,20,8,4,16,52
13590,20,8,4,20,48
13591,20,8,4,24,44
13592,20,8,4,28,40
13593,20,8,4,32,36
13594,20,8,4,36,32
13595,20,8,4,40,28
13596,20,8,4,44,24
13597,20,8,4,48,20
13598,20,8,4,52,16
13599,20,8,4,56,12
13600,20,8,4,60,8
13601,20,8,4,64,4
13602,20,8,4,68,0
13603,20,8,8,0,64
13604,20,8,8,4,60
13605,20,8,8,8,56
13606,20,8,8,12,52
13607,20,8,8,16,48
13608,20,8,8,20,44
13609,20,8,8,24,40
13610,20,8,8,28,36
13611,20,8,8,32,32
13612,20,8,8,36,28
13613,20,8,8,40,24
13614,20,8,8,44,20
13615,20,8,8,48,16
13616,20,8,8,52,12
13617,20,8,8,56,8
13618,20,8,8,60,4
13619,20,8,8,64,0
13620,20,8,12,0,60
13621,20,8,12,4,56
13622,20,8,12,8,52
13623,20,8,12,12,48
13624,20,8,12,16,44
13625,20,8,12,20,40
13626,20,8,12,24,36
13627,20,8,12,28,32
13628,20,8,12,32,28
13629,20,8,12,36,24
13630,20,8,12,40,20
13631,20,8,12,44,16
13632,20,8,12,48,12
13633,20,8,12,52,8
13634,20,8,12,56,4
13635,20,8,12,60,0
13636,20,8,16,0,56
13637,20,8,16,4,52
13638,20,8,16,8,48
13639,20,8,16,12,44
13640,20,8,16,16,40
13641,20,8,16,20,36
13642,20,8,16,24,32
13643,20,8,16,28,28
13644,20,8,16,32,24
13645,20,8,16,36,20
13646,20,8,16,40,16
13647,20,8,16,44,12
13648,20,8,16,48,8
13649,20,8,16,52,4
13650,20,8,16,56,0
13651,20,8,20,0,52
13652,20,8,20,4,48
13653,20,8,20,8,44
13654,20,8,20,12,40
13655,20,8,20,16,36
13656,20,8,20,20,32
13657,20,8,20,24,28
13658,20,8,20,28,24
13659,20,8,20,32,20
13660,20,8,20,36,16
13661,20,8,20,40,12
13662,20,8,20,44,8
13663,20,8,20,48,4
13664,20,8,20,52,0
13665,20,8,24,0,48
13666,20,8,24,4,44
13667,20,8,24,8,40
13668,20,8,24,12,36
13669,20,8,24,16,32
13670,20,8,24,20,28
13671,20,8,24,24,24
13672,20,8,24,28,20
13673,20,8,24,32,16
13674,20,8,24,36,12
13675,20,8,24,40,8
13676,20,8,24,44,4
13677,20,8,24,48,0
13678,20,8,28,0,44
13679,20,8,28,4,40
13680,20,8,28,8,36
13681,20,8,28,12,32
13682,20,8,28,16,28
13683,20,8,28,20,24
13684,20,8,28,24,20
13685,20,8,28,28,16
13686,20,8,28,32,12
13687,20,8,28,36,8
13688,20,8,28,40,4
13689,20,8,28,44,0
13690,20,8,32,0,40
13691,20,8,32,4,36
13692,20,8,32,8,32
13693,20,8,32,12,28
13694,20,8,32,16,24
13695,20,8,32,20,20
13696,20,8,32,24,16
13697,20,8,32,28,12
13698,20,8,32,32,8
13699,20,8,32,36,4
13700,20,8,32,40,0
13701,20,8,36,0,36
13702,20,8,36,4,32
13703,20,8,36,8,28
13704,20,8,36,12,24
13705,20,8,36,16,20
13706,20,8,36,20,16
13707,20,8,36,24,12
13708,20,8,36,28,8
13709,20,8,36,32,4
13710,20,8,36,36,0
13711,20,8,40,0,32
13712,20,8,40,4,28
13713,20,8,40,8,24
13714,20,8,40,12,20
13715,20,8,40,16,16
13716,20,8,40,20,12
13717,20,8,40,24,8
13718,20,8,40,28,4
13719,20,8,40,32,0
13720,20,8,44,0,28
13721,20,8,44,4,24
13722,20,8,44,8,20
13723,20,8,44,12,16
13724,20,8,44,16,12
13725,20,8,44,20,8
13726,20,8,44,24,4
13727,20,8,44,28,0
13728,20,8,48,0,24
13729,20,8,48,4,20
13730,20,8,48,8,16
13731,20,8,48,12,12
13732,20,8,48,16,8
13733,20,8,48,20,4
13734,20,8,48,24,0
13735,20,8,52,0,20
13736,20,8,52,4,16
13737,20,8,52,8,12
13738,20,8,52,12,8
13739,20,8,52,16,4
13740,20,8,52,20,0
13741,20,8,56,0,16
13742,20,8,56,4,12
13743,20,8,56,8,8
13744,20,8,56,12,4
13745,20,8,56,16,0
13746,20,8,60,0,12
13747,20,8,60,4,8
13748,20,8,60,8,4
13749,20,8,60,12,0
13750,20,8,64,0,8
13751,20,8,64,4,4
13752,20,8,64,8,0
13753,20,8,68,0,4
13754,20,8,68,4,0
13755,20,8,72,0,0
13756,20,12,0,0,68
13757,20,12,0,4,64
13758,20,12,0,8,60
13759,20,12,0,12,56
13760,20,12,0,16,52
13761,20,12,0,20,48
13762,20,12,0,24,44
13763,20,12,0,28,40
13764,20,12,0,32,36
13765,20,12,0,36,32
13766,20,12,0,40,28
13767,20,12,0,44,24
13768,20,12,0,48,20
13769,20,12,0,52,16
13770,20,12,0,56,12
13771,20,12,0,60,8
13772,20,12,0,64,4
13773,20,12,0,68,0
13774,20,12,4,0,64
13775,20,12,4,4,60
13776,20,12,4,8,56
13777,20,12,4,12,52
13778,20,12,4,16,48
13779,20,12,4,20,44
13780,20,12,4,24,40
13781,20,12,4,28,36
13782,20,12,4,32,32
13783,20,12,4,36,28
13784,20,12,4,40,24
13785,20,12,4,44,20
13786,20,12,4,48,16
13787,20,12,4,52,12
13788,20,12,4,56,8
13789,20,12,4,60,4
13790,20,12,4,64,0
13791,20,12,8,0,60
13792,20,12,8,4,56
13793,20,12,8,8,52
13794,20,12,8,12,48
13795,20,12,8,16,44
13796,20,12,8,20,40
13797,20,12,8,24,36
13798,20,12,8,28,32
13799,20,12,8,32,28
13800,20,12,8,36,24
13801,20,12,8,40,20
13802,20,12,8,44,16
13803,20,12,8,48,12
13804,20,12,8,52,8
13805,20,12,8,56,4
13806,20,12,8,60,0
13807,20,12,12,0,56
13808,20,12,12,4,52
13809,20,12,12,8,48
13810,20,12,12,12,44
13811,20,12,12,16,40
13812,20,12,12,20,36
13813,20,12,12,24,32
13814,20,12,12,28,28
13815,20,12,12,32,24
13816,20,12,12,36,20
13817,20,12,12,40,16
13818,20,12,12,44,12
13819,20,12,12,48,8
13820,20,12,12,52,4
13821,20,12,12,56,0
13822,20,12,16,0,52
13823,20,12,16,4,48
13824,20,12,16,8,44
13825,20,12,16,12,40
13826,20,12,16,16,36
13827,20,12,16,20,32
13828,20,12,16,24,28
13829,20,12,16,28,24
13830,20,12,16,32,20
13831,20,12,16,36,16
13832,20,12,16,40,12
13833,20,12,16,44,8
13834,20,12,16,48,4
13835,20,12,16,52,0
13836,20,12,20,0,48
13837,20,12,20,4,44
13838,20,12,20,8,40
13839,20,12,20,12,36
13840,20,12,20,16,32
13841,20,12,20,20,28
13842,20,12,20,24,24
13843,20,12,20,28,20
13844,20,12,20,32,16
13845,20,12,20,36,12
13846,20,12,20,40,8
13847,20,12,20,44,4
13848,20,12,20,48,0
13849,20,12,24,0,44
13850,20,12,24,4,40
13851,20,12,24,8,36
13852,20,12,24,12,32
13853,20,12,24,16,28
13854,20,12,24,20,24
13855,20,12,24,24,20
13856,20,12,24,28,16
13857,20,12,24,32,12
13858,20,12,24,36,8
13859,20,12,24,40,4
13860,20,12,24,44,0
13861,20,12,28,0,40
13862,20,12,28,4,36
13863,20,12,28,8,32
13864,20,12,28,12,28
13865,20,12,28,16,24
13866,20,12,28,20,20
13867,20,12,28,24,16
13868,20,12,28,28,12
13869,20,12,28,32,8
13870,20,12,28,36,4
13871,20,12,28,40,0
13872,20,12,32,0,36
13873,20,12,32,4,32
13874,20,12,32,8,28
13875,20,12,32,12,24
13876,20,12,32,16,20
13877,20,12,32,20,16
13878,20,12,32,24,12
13879,20,12,32,28,8
13880,20,12,32,32,4
13881,20,12,32,36,0
13882,20,12,36,0,32
13883,20,12,36,4,28
13884,20,12,36,8,24
13885,20,12,36,12,20
13886,20,12,36,16,16
13887,20,12,36,20,12
13888,20,12,36,24,8
13889,20,12,36,28,4
13890,20,12,36,32,0
13891,20,12,40,0,28
13892,20,12,40,4,24
13893,20,12,40,8,20
13894,20,12,40,12,16
13895,20,12,40,16,12
13896,20,12,40,20,8
13897,20,12,40,24,4
13898,20,12,40,28,0
13899,20,12,44,0,24
13900,20,12,44,4,20
13901,20,12,44,8,16
13902,20,12,44,12,12
13903,20,12,44,16,8
13904,20,12,44,20,4
13905,20,12,44,24,0
13906,20,12,48,0,20
13907,20,12,48,4,16
13908,20,12,48,8,12
13909,20,12,48,12,8
13910,20,12,48,16,4
13911,20,12,48,20,0
13912,20,12,52,0,16
13913,20,12,52,4,12
13914,20,12,52,8,8
13915,20,12,52,12,4
13916,20,12,52,16,0
13917,20,12,56,0,12
13918,20,12,56,4,8
13919,20,12,56,8,4
13920,20,12,56,12,0
13921,20,12,60,0,8
13922,20,12,60,4,4
13923,20,12,60,8,0
13924,20,12,64,0,4
13925,20,12,64,4,0
13926,20,12,68,0,0
13927,20,16,0,0,64
13928,20,16,0,4,60
13929,20,16,0,8,56
13930,20,16,0,12,52
13931,20,16,0,16,48
13932,20,16,0,20,44
13933,20,16,0,24,40
13934,20,16,0,28,36
13935,20,16,0,32,32
13936,20,16,0,36,28
13937,20,16,0,40,24
13938,20,16,0,44,20
13939,20,16,0,48,16
13940,20,16,0,52,12
13941,20,16,0,56,8
13942,20,16,0,60,4
13943,20,16,0,64,0
13944,20,16,4,0,60
13945,20,16,4,4,56
13946,20,16,4,8,52
13947,20,16,4,12,48
13948,20,16,4,16,44
13949,20,16,4,20,40
13950,20,16,4,24,36
13951,20,16,4,28,32
13952,20,16,4,32,28
13953,20,16,4,36,24
13954,20,16,4,40,20
13955,20,16,4,44,16
13956,20,16,4,48,12
13957,20,16,4,52,8
13958,20,16,4,56,4
13959,20,16,4,60,0
13960,20,16,8,0,56
13961,20,16,8,4,52
13962,20,16,8,8,48
13963,20,16,8,12,44
13964,20,16,8,16,40
13965,20,16,8,20,36
13966,20,16,8,24,32
13967,20,16,8,28,28
13968,20,16,8,32,24
13969,20,16,8,36,20
13970,20,16,8,40,16
13971,20,16,8,44,12
13972,20,16,8,48,8
13973,20,16,8,52,4
13974,20,16,8,56,0
13975,20,16,12,0,52
13976,20,16,12,4,48
13977,20,16,12,8,44
13978,20,16,12,12,40
13979,20,16,12,16,36
13980,20,16,12,20,32
13981,20,16,12,24,28
13982,20,16,12,28,24
13983,20,16,12,32,20
13984,20,16,12,36,16
13985,20,16,12,40,12
13986,20,16,12,44,8
13987,20,16,12,48,4
13988,20,16,12,52,0
13989,20,16,16,0,48
13990,20,16,16,4,44
13991,20,16,16,8,40
13992,20,16,16,12,36
13993,20,16,16,16,32
13994,20,16,16,20,28
13995,20,16,16,24,24
13996,20,16,16,28,20
13997,20,16,16,32,16
13998,20,16,16,36,12
13999,20,16,16,40,8
14000,20,16,16,44,4
14001,20,16,16,48,0
14002,20,16,20,0,44
14003,20,16,20,4,40
14004,20,16,20,8,36
14005,20,16,20,12,32
14006,20,16,20,16,28
14007,20,16,20,20,24
14008,20,16,20,24,20
14009,20,16,20,28,16
14010,20,16,20,32,12
14011,20,16,20,36,8
14012,20,16,20,40,4
14013,20,16,20,44,0
14014,20,16,24,0,40
14015,20,16,24,4,36
14016,20,16,24,8,32
14017,20,16,24,12,28
14018,20,16,24,16,24
14019,20,16,24,20,20
14020,20,16,24,24,16
14021,20,16,24,28,12
14022,20,16,24,32,8
14023,20,16,24,36,4
14024,20,16,24,40,0
14025,20,16,28,0,36
14026,20,16,28,4,32
14027,20,16,28,8,28
14028,20,16,28,12,24
14029,20,16,28,16,20
14030,20,16,28,20,16
14031,20,16,28,24,12
14032,20,16,28,28,8
14033,20,16,28,32,4
14034,20,16,28,36,0
14035,20,16,32,0,32
14036,20,16,32,4,28
14037,20,16,32,8,24
14038,20,16,32,12,20
14039,20,16,32,16,16
14040,20,16,32,20,12
14041,20,16,32,24,8
14042,20,16,32,28,4
14043,20,16,32,32,0
14044,20,16,36,0,28
14045,20,16,36,4,24
14046,20,16,36,8,20
14047,20,16,36,12,16
14048,20,16,36,16,12
14049,20,16,36,20,8
14050,20,16,36,24,4
14051,20,16,36,28,0
14052,20,16,40,0,24
14053,20,16,40,4,20
14054,20,16,40,8,16
14055,20,16,40,12,12
14056,20,16,40,16,8
14057,20,16,40,20,4
14058,20,16,40,24,0
14059,20,16,44,0,20
14060,20,16,44,4,16
14061,20,16,44,8,12
14062,20,16,44,12,8
14063,20,16,44,16,4
14064,20,16,44,20,0
14065,20,16,48,0,16
14066,20,16,48,4,12
14067,20,16,48,8,8
14068,20,16,48,12,4
14069,20,16,48,16,0
14070,20,16,52,0,12
14071,20,16,52,4,8
14072,20,16,52,8,4
14073,20,16,52,12,0
14074,20,16,56,0,8
14075,20,16,56,4,4
14076,20,16,56,8,0
14077,20,16,60,0,4
14078,20,16,60,4,0
14079,20,16,64,0,0
14080,20,20,0,0,60
14081,20,20,0,4,56
14082,20,20,0,8,52
14083,20,20,0,12,48
14084,20,20,0,16,44
14085,20,20,0,20,40
14086,20,20,0,24,36
14087,20,20,0,28,32
14088,20,20,0,32,28
14089,20,20,0,36,24
14090,20,20,0,40,20
14091,20,20,0,44,16
14092,20,20,0,48,12
14093,20,20,0,52,8
14094,20,20,0,56,4
14095,20,20,0,60,0
14096,20,20,4,0,56
14097,20,20,4,4,52
14098,20,20,4,8,48
14099,20,20,4,12,44
14100,20,20,4,16,40
14101,20,20,4,20,36
14102,20,20,4,24,32
14103,20,20,4,28,28
14104,20,20,4,32,24
14105,20,20,4,36,20
14106,20,20,4,40,16
14107,20,20,4,44,12
14108,20,20,4,48,8
14109,20,20,4,52,4
14110,20,20,4,56,0
14111,20,20,8,0,52
14112,20,20,8,4,48
14113,20,20,8,8,44
14114,20,20,8,12,40
14115,20,20,8,16,36
14116,20,20,8,20,32
14117,20,20,8,24,28
14118,20,20,8,28,24
14119,20,20,8,32,20
14120,20,20,8,36,16
14121,20,20,8,40,12
14122,20,20,8,44,8
14123,20,20,8,48,4
14124,20,20,8,52,0
14125,20,20,12,0,48
14126,20,20,12,4,44
14127,20,20,12,8,40
14128,20,20,12,12,36
14129,20,20,12,16,32
14130,20,20,12,20,28
14131,20,20,12,24,24
